ID;Vraag;Volwassenheidsniveau 1;Volwassenheidsniveau 2;Volwassenheidsniveau 3;Volwassenheidsniveau 4;Volwassenheidsniveau 5
OP.02;De schoolbestuur heeft een plan ingevoerd voor het maken van back-ups van relevante data en programma’s. Back-up- en herstelprocedures zijn formeel gedefinieerd en ingevoerd voor alle daarvoor aangewezen systemen. Het back-upschema en de retentieperiode zijn in lijn met de door de schoolbestuur geaccepteerde risico’s voor dataverlies, gebaseerd op de gevoeligheid van het systeem en de kosten voor handmatig herstel. Herstelprocedures worden regelmatig getest en gedocumenteerd.;Er zijn geen procedures voor back-up en herstel.;in lijn met de eisen van de schoolbestuur.;Er zijn passende procedures en afspraken voor de back-up van systemen, applicaties, data en documentatie, en deze nemen zowel schoolbestuur- als beveiligingseisen in overweging. Beleid en procedures zijn in lijn met schoolbestuurbehoeften en goedgekeurd door het schoolbestuur of de schoolleiding. De hoofd vanheden voor het maken, herstellen en bewaken van back-ups zijn duidelijk toegewezen. De prioriteit voor dataherstel is gebaseerd op eisen die de schoolbestuur heeft bepaald en procedures voor de doorlopendïteit van it-diensten.;Door middel van het risicomanagementmodel en it-servicedoorlopendïteitsplan wordt regelmatig bepaald welke data essentieel is voor de schoolbestuur. Er worden regelmatig voldoende hersteltesten uitgevoerd om te garanderen dat alle componenten van back-ups effectief en correct hersteld kunnen worden. De operationele effectiviteit van back-up- en herstelprocedures worden regelmatig geëvalueerd.;De performance van het back-up- en herstelwerkwijze wordt regelmatig aan het schoolbestuur of de schoolleiding gerapporteerd en indien nodig worden verbeteringen voorgesteld. De procedures zijn een belangrijk onderdeel van de disasterrecoveryplanning van de schoolbestuur. Systemen, applicaties, gegevens en documentatie die door derden worden onderhouden of verwerkt, worden adequaat geback-upt of anderszins beveiligd. Teruggave van back-ups door derden is verplicht en escrow- of deponeringsregelingen worden overwogen.
OP.03;De schoolbestuur heeft procedures ingevoerd om ervoor te zorgen dat de prestaties en capaciteit van it-services en de it-infrastructuur de overeengekomen servicedoelstellingen op een kosteneffectieve en tijdige manier kunnen realiseren. Capacity- en performancemanagement houdt rekening met alle middelen die nodig zijn om de it-service te leveren en met plannen voor korte, middellange en lange termijn businessrequirements, inclusief het voorspellen van toekomstige behoeften op basis van eisen voor werkbelasting, opslag en onvoorziene gebeurtenissen.;Er is geen capacity- en performancemanagement ingevoerd.;Er is een werkwijze en technologie ingevoerd om relatief eenvoudige tracking en handmatige rapportage van raw performance metrics op serverniveau te bewerkstelligen. Rapportage is handmatig en ad hoc (vooral op basis van incidenten).;Er is een werkwijze en technologie gedefinieerd en ingevoerd om samenhangende tracking en geautomatiseerde rapportage van raw performance metrics op server- of partitionniveau te bewerkstelligen. De geautomatiseerde regelmatige rapportage op basis van metrics wordt voor het grootste deel van de infrastructuur gedaan. Deze rapportages maken het signaleren van trends en problemen mogelijk en geven beperkt inzicht in toekomstige behoeften.;Er is een werkwijze en technologie voor volledig geautomatiseerde tracking, analyse en rapportage van metrics, sterk gerelateerd aan services van de school. Naast gegevens over de werkbelasting van systemen en applicaties wordt rekening gehouden met prestatie- en capaciteitsmetrics die sterk samenhangen met business- of servicemetrics (bijvoorbeeld configuratie, kosten, responstijden, enzovoort). Er vindt regelmatig geautomatiseerde, op uitzondering georiënteerde analyse en rapportage plaats. Het voorspellen van toekomstige behoeften wordt gedaan op basis van regelmatige rapportage. Operationele effectiviteit van de capacity- en performancemanagementwerkwijzesen wordt regelmatig geëvalueerd.;Belangrijke onderdelen van de infrastructuur en het applicatielandschap worden geanalyseerd om toekomstige behoeften te voorspellen. Dit wordt gestructureerd uitgevoerd om prestatie- en doorlopendïteitsplanning te ondersteunen.
BC.01;Business- en it-doorlopendïteitsplannen dienen ontworpen te zijn om de impact van een grote verstoring op de belangrijkste bedrijfsfuncties en bedrijfswerkwijzesen te verminderen. De plannen zijn gebaseerd op risicogericht inzicht in potentiële bedrijfsimpact en houden rekening met vereisten betreffende veerkracht en alternatieve verwerkings- en herstelmogelijkheden in alle kritieke it-services. De plannen omvatten ook gebruiksrichtlijnen, rollen en hoofd vanheden, procedures, communicatiewerkwijzesen en de testmethode.;Er is geen bedrijfsgericht it-doorlopendïteitsplan. De it-schoolbestuur heeft een beperkt en algemeen herstelplan voor het netwerk en de systemen.;It- (en uiteindelijk bedrijfs)doorlopendïteitsplannen worden ontwikkeld op basis van een informeel (en beknopt) framework. Deze plannen zijn niet compleet en gebaseerd op een risico gerelateerd begrip van potentiële bedrijfseffecten. In het geval van een grote onderbreking kunnen betrokken belangrijke werkwijzesen en systemen wellicht worden hersteld, maar herstelactiviteiten zullen waarschijnlijk ontoereikend zijn. Als kritieke programma’s en data verloren gaat en/of belangrijke medewerkers vertrekken, kunnen belangrijke businesswerkwijzesen gedurende een langere periode niet uitgevoerd worden.;Bedrijfs- en it-doorlopendïteitsplannen zijn gedefinieerd, geïntegreerd en goedgekeurd door het schoolbestuur of de schoolleiding. De schoolbestuur heeft een bedrijfsimpactanalyse uitgevoerd, op basis waarvan recoverytimedoelen zijn bepaald en volledig gedocumenteerde it-herstelplannen en bedrijfs- doorlopendïteitsplannen zijn opgesteld om deze doelen te bereiken. De plannen betreffen gebruikershandleidingen, rollen, hoofd vanheden, crisismanagement, communicatiewerkwijzesen en de testmethode. Dankzij deze plannen kan de schoolbestuur waarschijnlijk belangrijke operationele werkwijzesen voortzetten in het geval van een grote onderbreking.;De doorlopendïteitsplannen bevatten een roulerend schema van tabletop en live simulatietesten van de doorlopendïteits- en crisismanagementplannen, waarin verbeteringen zijn doorgevoerd op basis van de resultaten van eerdere tests. Tekortkomingen bij de uitvoering van bedrijfsdoorlopendïtiteitsplannen worden gerapporteerd.;Bedrijfsdoorlopendïteitsplannen en gerelateerde werkwijzesen worden regelmatig geëvalueerd. Zowel tekortkomingen in (de effectiviteit of efficiëntie van) de doorlopendïteitsplannen als verbeteringen worden gerapporteerd aan het schoolbestuur of schoolleiding.
BC.02;Bedrijfs- en it-doorlopendïteitsplannen worden regelmatig getest om zodat essentiële systemen en diensten effectief kunnen worden hersteld, tekortkomingen worden aangepakt en het plan relevant blijft. Dit vereist een zorgvuldige voorbereiding, documentatie, rapportage van de resultaten, en de implementatie van een actieplan. De mate van testherstel in afzonderlijke applicaties varieert van geïntegreerde testscenario's tot end-to-endtests en geïntegreerde leverancierstests.;Het testen van it-doorlopendïteitsplannen wordt niet of ad hoc uitgevoerd. Er is een geïsoleerde testbenadering voor sommige kritieke applicaties en enkele eenvoudige hersteltests voor infrastructuurcomponenten.;Het it-doorlopendïteitsplan wordt regelmatig getest (eenmaal per jaar). Er is een beperkte consolidatie van individuele hersteltestmethoden voor kritieke programma's. Het testen gebeurt meestal via geïsoleerde testen op individuele applicaties en onderliggende infrastructuur.;Bedrijfs- en it-doorlopendïteitsplannen worden getest via goedgekeurde, geïntegreerde test-/herstelscenario’s. Bedrijfs- en it-doorlopendïteitsplannen worden op regelmatige basis getest (ten minste eenmaal per jaar) om ervoor te zorgen dat essentiële systemen effectief kunnen worden hersteld, dat tekortkomingen worden aangepakt en dat het plan up-to-date blijft. Er is voorzien in een gedegen voorbereiding, documentatie, rapportage van de testresultaten en, afhankelijk van de resultaten, uitvoering van een actieplan.;Geïntegreerde bedrijfsdoorlopendïteitstests worden uitgevoerd voor het volledige bedrijfskritische applicatie- en infrastructuurlandschap. Dat wil zeggen een volledige failovertest inclusief het herstel van bedrijfsspecifieke activiteiten en werkplekken. Bewezen hersteltools zijn aanwezig voor alle applicaties, en infrastructuurcomponenten, applicaties en services voor alle lagen zijn ondergebracht. Er zijn succesvolle tests op meerdere niveaus voor applicaties en infrastructuurcomponenten. De testplannen voor bedrijfs- en it-doorlopendïteit worden regelmatig herzien.;De schoolbestuur slaagt standaard voor haar BC/DR-tests zonder grote tekortkomingen of uitzonderingen omdat haar procedures en capaciteiten over de duur van een paar jaar zijn gefinetuned. Periodieke rapporten over de geteste effectiviteit van de doorlopendïteitsplannen worden naar het schoolbestuur of de schoolleiding gestuurd.
BC.03;Alle kritieke back-upmedia, documentatie en andere it-resources die nodig zijn in het kader van it-herstel- en bedrijfsdoorlopendïteitsplannen worden offsite opgeslagen. De inhoud van back-upopslag wordt bepaald in samenspraak met de eigenaren van bedrijfswerkwijzesen en it-medewerkers. Het beheer op de externe opslagfaciliteit werkt op basis van het afspraken voor dataclassificatie en de gebruikelijk manier van mediaopslag van de schoolbestuur. It-management zorgt ervoor dat offsite-arrangementen regelmatig, ten minste jaarlijks, worden beoordeeld op inhoud, bescherming tegen omgevingsfactoren en beveiliging. De compatibiliteit van hardware en software voor het herstellen van gearchiveerde gegevens is gewaarborgd en gearchiveerde gegevens worden regelmatig getest en ververst.;Back-upmedia worden niet, of slechts gedeeltelijk, offsite opgeslagen. Er worden geen extra maatregelen genomen om verlies van data te voorkomen in geval van nood bij het primaire datacenter.;De schoolbestuur heeft een beknopte inventarisatie gedaan van kritieke media die offsite opgeslagen moeten worden. De inhoud van back-ups wordt bepaald in onderling overleg tussen werkwijzeeigenaren en IT-medewerkers. Er zijn maatregelen genomen om offsite back-upopslag van kritieke media te garanderen.; Er is een gedetailleerd overzicht van alle kritieke back-upmedia die offsite opgeslagen dienen te worden. Het overzicht is vastgesteld door het schoolbestuur of de schoolleiding. Aan het management worden duidelijke beschrijvingen van de noodzakelijke dataopslagbeheersmaatregelen gegeven over de offsite opslagfaciliteit, inclusief transport, herstelinstructies, labelen en voorraadlijsten van back-upmedia. De offsiteregeling is in lijn met de vereisten voor bedrijfsdoorlopendïteit en wordt regelmatig geëvalueerd.;Het beheer van de offsiteopslagfaciliteiten handelt op basis van dataclassificatieafspraken en de procedures voor mediaopslag van de schoolbestuur. Het it-management evalueert regelmatig de offsitefaciliteiten, in het bijzonder inhoud, beveiliging en bescherming tegen omgevingsfactoren. Back-updata wordt regelmatig getest en hersteld om de kwaliteit van de data te waarborgen. De compatibiliteit van hardware en software betrokken bij het herstel van gearchiveerde data wordt regelmatig getest.; De offsitefaciliteiten worden voortdurend verbeterd. Mirroring van kritieke media door middel van cloudoplossingen wordt toegepast wanneer realtime back-ups van kritieke media nodig zijn.
BC.04;Datareplicatie is opgezet tussen de productiefaciliteit van de schoolbestuur en de disasterrecoveryfaciliteit, zodat kritieke financiële en operationele gegevens op korte termijn beschikbaar zijn. Replicatiestatus wordt gemonitord als onderdeel van het bewakingswerkwijze voor systeemtaken.;Er is geen mogelijkheid tot datareplicatie.;In geval van nood kan er datareplicatie plaatsvinden door middel van (extern opgeslagen) back-ups. De schoolbestuur accepteert het verlies van data tussen de laatste back-up en het moment van het incident.;Er is een datareplicatiewerkwijze ingevoerd in de faciliteiten voor productie- en disasterrecovery van de schoolbestuur. De schoolbestuur heeft inzicht in welke financiële en operationele data essentieel zijn en dus gerepliceerd moeten worden. Dit is goedgekeurd door het schoolbestuur of de schoolleiding. In het geval van een incident zijn data op korte termijn beschikbaar.;Er wordt toegezien op de status van replicatie, als onderdeel van het systemjobsmonitoringwerkwijze. De kwaliteit van datareplicatie wordt minstens jaarlijks (gedeeltelijk) getoetst.;Er vinden wekelijks geautomatiseerde gedeeltelijke datareplicatietesten plaats. Volledig herstel door middel van gerepliceerde data is een integraal onderdeel van jaarlijkse calamiteiten- en hersteltesten.
BC.05;De schoolbestuur heeft crisismanagement ingericht om snel, grondig en gecoördineerd op incidenten te reageren, de gevolgen te verminderen en de dienstverlening binnen een redelijke tijd te herstellen.;Er zijn geen crisismanagementplannen of -procedures.;Er is een werkwijze voor crisismanagement, maar deze is slechts gedeeltelijk ingevoerd. Er is een crisismanagamentteam, maar de hoofd vanheden, taken en benodigde acties zijn informeel en ad hoc.;Er is een crisismanagementplan dat onderdeel is van het bedrijfsdoorlopendïteitsplan (BCP), waardoor de schoolbestuur de essentiële bedrijfsvoering weer kan oppakken, terwijl het crisismanagementteam zich op de crisis richt. Alle betrokkenen zijn op de hoogte van hun hoofd vanheden tijdens een crisis. Er zijn regelmatig crisisoefeningen voor crisismanagementteams.;Er zijn specifieke herstelscenario’s gedefinieerd, waarbij voor elk scenario is bepaald hoe wordt omgegaan met de media en wat gecommuniceerd wordt. Periodiek vindt een algehele oefening van het crisismanagement plaats om het hele werkwijze, inclusief rampverklaring en escalatieprocedures, te valideren.;Er worden verbeteringen bepaald en ingevoerd op basis van de oefeningen van het crisismanagementteam. Resultaten en verbeteringen worden gerapporteerd aan het schoolbestuur en de schoolleiding.
SC.01;It-services die aan de schoolbestuur worden geleverd, worden gedefinieerd in het contract en in de bijhorende Service Level Agreement (SLA). Er zijn maatregelen genomen om ervoor te zorgen dat diensten voldoen aan de huidige en toekomstige behoeften van de schoolbestuur.;Er is geen contract met bijbehorend Service Level Agreement (SLA).;Er zijn enkele afspraken gemaakt over servicelevels. Er zijn geen afspraken gemaakt over regelmatige rapportage over geleverde diensten.;Servicelevels van it-diensten zijn gebaseerd op business requirements. De SLA bevat afspraken over regelmatige rapportage van geleverde diensten en performance. De gedefinieerde serviceniveaus zijn gedocumenteerd in een SLA en formeel goedgekeurd door het schoolbestuur of de schoolleiding en de it-serviceprovider.;In de SLA zijn specifieke afspraken opgenomen over informatiebeveiliging. Afspraken over het beëindigen van diensten (bijvoorbeeld exitclausule, escrow, dataoverdracht/-vernietiging) zijn onderdeel van de SLA.;Criteria voor beveiligingsincidenten zijn gedefinieerd en beveiligingsincidenten worden separaat inzichtelijk gemaakt, naast incidenten veroorzaakt door gebreken of defecten.
SC.02;Business requirements en de manier waarop it-services en serviceniveaus bedrijfswerkwijzesen ondersteunen, worden regelmatig geanalyseerd. Nagegaan wordt of overeengekomen serviceniveaus worden gehaald. Afwijkingen worden besproken met leveranciers.;Er is geen werkwijze voor servicelevelmanagement.;Er is een werkwijze voor servicelevelmanagement gedefinieerd, maar beheer en rapportage van servicelevels zijn niet formeel vastgelegd en/of schoolbestuurbreed ingevoerd..;Er is een werkwijze voor servicelevelmanagement gedefinieerd, ingevoerd en goedgekeurd door het schoolbestuur of de schoolleiding. De performance van de services worden regelmatig gerapporteerd in een servicelevelrapport (SLR), en indien nodig besproken met de leverancier.;De requirements voor service-onderdelen worden regelmatig vergeleken met de daadwerkelijke prestaties van de geleverde onderdelen. Wanneer deze niet voldoen aan de formele SLA-levels/-requirements wordt actie ondernomen. De operationele effectiviteit van het servicelevelmanagementwerkwijze wordt minstens één keer per jaar geëvalueerd. Indien nodig worden verbeteringen aangebracht.;Veranderende business requirements worden bekeken in de context van het huidige serviceportfolio om eventuele behoefte aan nieuwe of verbeterde services en servicelevelmogelijkheden te identificeren
SC.03;Risico's met betrekking tot het vermogen van leveranciers om effectieve dienstverlening op een veilige en efficiënte manier voort te zetten, worden voortdurend geïdentificeerd en beperkt. Contracten voldoen aan universele zakelijke standaarden in overeenstemming met wet- en regelgeving. Leveranciersrisicomanagement neemt aspecten in overweging als niet-openbaarmakingsovereenkomsten (non-disclosure agreements, NDA’s), escrowcontracten, voortdurende levensvatbaarheid van de leverancier, conformiteit met beveiligingseisen, alternatieve leveranciers, boetes en beloningen, enzovoort.;Er is geen werkwijze voor leveranciersrisicomanagement. Contracten en/of SLA’s worden getekend zonder een gedegen risicoanalyse van de externe partij.;Er is een werkwijze voor risicomanagement van leveranciers gedefinieerd, maar dit is slechts gedeeltelijk ingevoerd. Voor cloudcomputing wordt een checklist gebruikt voor een snelle analyse van de provider. De geïdentificeerde risico’s worden zelden gedocumenteerd en/of gerapporteerd.;diensten te leveren worden voortdurend geanalyseerd en beperkt. , escrowcontracten, levensvatbaarheid van leveranciers, naleving van regels met beveiligingseisen, alternatieve leveranciers, boetes en beloningen, et cetera. . afspraken.;De operationele effectiviteit van het werkwijze voor leveranciersrisicomanagement wordt jaarlijks geëvalueerd. Eventuele verbeteringen worden aangebracht en geëvalueerd. Als onderdeel van het werkwijze voor leveranciersrisicomanagement worden interne beheersmaatregelen, zoals beveiligingsmaatregelen, bij de externe partij of provider regelmatig geëvalueerd.;De risico's met betrekking tot het vermogen van de leverancier om effectieve dienstverlening op een veilige en efficiënte manier voort te zetten, worden voortdurend onderzocht en beperkt.
SC.04;De status van de interne beheersmaatregelen van externe dienstverleners wordt beoordeeld. Er zijn procedures om te zorgen dat externe dienstverleners voldoen aan wet- en regelgeving en contractuele verplichtingen.;Interne beheersing van externe partijen wordt niet geëvalueerd.;Er zijn enkele procedures gedefinieerd voor adequate interne beheersing door externe partijen.;Er is een formeel vastgelegd werkwijze om te zorgen dat interne beheersing effectief toegepast wordt. De status van de interne beheersmaatregelen van de externe dienstverleners wordt regelmatig geëvalueerd. Er zijn procedures om te garanderen dat externe dienstverleners zich aan de contractuele verplichtingen houden.; Er zijn procedures om te garanderen dat externe dienstverleners zich aan wet- en regelgeving houden (bijvoorbeeld dataprivacy). Verdere inzicht in deze toetsing wordt ook verkregen en opgevolgd door: Een extern audit rapport (bijvoorbeeld SOC2, ISAE3402/SSAE16 of TPM); Te steunen op een intern audit rapport van de serviceprovider (nadat de bekwaamheid van interne audit gevalideerd is)  Door gebruikmaking van de ‘recht op audit’ clausule. Geautomatiseerde tooling en/of uitgebreide servicelevel rapporten bieden de schoolbestuur maandelijks inzicht in de ontwikkeling van interne beheersmaatregelen van externe partijen.
